,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
661,680,Damian Smith-Price,Miss Joanne Wilson,USZK93244723684573,3,0.3886656781,0.0,2007-05-14T00:00:00,44,1139321.9,300000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,,,2019-08-31T03:00:00,45481447.0,29560887.0,49414010.0,7148055.0,2406000.0,0.0,19705236.0,52207883.0,10405636.0,8.0,41802247.0,1970.0,Acima de 17 anos,5000000.0,True,False,1.0,4013851.0,
664,684,Charlotte Harding,Brian Singh-Simpson,AJVU43222380898226,17,0.0,,2017-10-10T17:24:05,0,0.0,50000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,-0.892796110722671,,,,,,,,,,,1002440.0,0.0,6.0,0.0,2005.0,De 11 a 16 anos,40000.0,True,True,0.0,17600.0,
693,713,Dr. Bruce White,Kim Randall,FZJV82601220605801,449,0.3599072196,0.0,2016-07-21T00:00:00,24,7275.0,25000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,-0.78654475319862,,,2018-12-31T00:00:00,2618947.0,1609774.0,3469180.0,1857379.0,2331000.0,1793496.0,99958.0,7893329.0,5849819.0,12.0,2043510.0,2003.0,Acima de 17 anos,1250000.0,True,False,0.693012116,0.0,
705,725,Kieran Owen,Owen Yates,XVVG77049335300312,0,0.0,,2019-10-25T13:30:17,0,0.0,5000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,,,,,,,,,,,63228.0,0.0,7.0,0.0,2019.0,De 0 a 5 anos,10000.0,False,True,0.0,14400.0,
712,733,Clive Abbott,Dr. Clive Thompson,BYCF71818278396862,4,0.0,,2019-05-06T17:28:24,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.866025403784439,,,,,,,,,,,572626.0,0.0,8.0,0.0,2019.0,De 0 a 5 anos,50000.0,False,True,0.0,2200.0,
725,747,Shaun Giles,Phillip Rees,LLHK77055509342084,44,0.298744452,0.0,2015-08-07T00:00:00,13,6073.6,49500.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3018867924528301,0.6981132075471698,-0.962219620715599,,,,,,,,,,,3503969.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,50000.0,True,True,0.644604823,720.0,
726,748,Miss Melanie Bruce,Emma Gardner,UCLW34389832257543,32,0.3253998906,0.0,2019-06-12T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.866025403784439,,,,,,,,,,,1527019.0,0.0,7.0,0.0,2009.0,De 11 a 16 anos,200000.0,True,True,1.0,720.0,
747,770,Arthur White,Mathew Pickering,LEGH25414113334223,0,0.5411710418,0.0,2020-02-18T00:00:00,0,0.0,15000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,,,,,,,,,,,12600.0,0.0,2.0,0.0,2019.0,De 0 a 5 anos,2000.0,False,True,1.0,720.0,
776,800,Joanna Turner,Leonard Thomas-Patel,WIME20762824762722,93,0.0,,2019-06-28T17:28:42,0,0.0,5000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,,,,,,,,,,,0.0,0.0,1.0,0.0,2019.0,De 0 a 5 anos,40000.0,False,True,0.0,1850.0,
779,803,Sian Evans,Marie Chapman,AXJA46741304327572,20,0.2964319012,0.0,2017-03-20T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3584905660377358,0.6415094339622641,0.865836711660915,,,2017-01-01T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456326.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,100000.0,True,True,1.0,16500.0,
783,807,Shaun Giles,Phillip Rees,LLHK77055509342084,44,0.298744452,0.0,2015-08-07T00:00:00,13,6073.6,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3018867924528301,0.6981132075471698,-0.962219620715599,,,,,,,,,,,3503969.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,50000.0,True,True,0.644604823,720.0,
790,814,Joanna Turner,Leonard Thomas-Patel,WIME20762824762722,93,0.0,,2019-06-28T17:28:42,0,0.0,3000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,,,,,,,,,,,0.0,0.0,1.0,0.0,2019.0,De 0 a 5 anos,40000.0,False,True,0.0,1850.0,
791,815,Dr. Andrew Wood,Kenneth Thomson,CZEO09131807989562,15,0.5458447443,0.0,2019-03-29T00:00:00,0,0.0,6000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.490566037735849,0.5094339622641509,0.0,,,,,,,,,,,39147.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,10000.0,False,True,1.0,2860.0,
793,817,Joanne Anderson,Miss Sophie Ferguson,BIRQ04196029262098,9,0.4888538769,0.0,2017-09-26T00:00:00,0,0.0,45000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,-0.86602540378444,,,,,,,,,,,4437526.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,30000.0,True,True,0.9833313387,0.0,
810,835,Jenna Newman,Mr. Jordan Doherty,ZGVB48105616306086,59,0.3230233289,0.0,2018-01-10T00:00:00,0,0.0,25000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.917617944906474,,,,,,,,,,,4655626.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,500000.0,False,True,1.0,3800.0,
817,842,Ms. Zoe Wyatt,Alice Shaw,QCOV45439833730642,17,0.0,,2019-01-18T17:27:50,0,0.0,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.2075471698113207,0.7924528301886792,0.866025403784439,,,,,,,,,,,713882.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,True,True,0.0,2200.0,
829,854,John Carpenter,Ms. Leanne Bond,EVDJ78262457339985,38,0.3179398827,0.0,2016-09-27T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,0.983647604395133,,,,,,,,,,,317302.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,5000.0,True,True,0.9550209703,1760.0,
832,857,Dominic Leach,Emma Carey-Richardson,DJQY68299091886555,30,0.0,,2017-10-05T17:24:34,0,0.0,40000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.806604306568658,,,2018-12-31T00:00:00,1692746.0,908963.0,1997761.0,313202.0,261519.0,601187.0,1076792.0,7545846.0,5822104.0,12.0,1723742.0,2001.0,Acima de 17 anos,100000.0,True,False,0.0,141843.0,
848,873,Judith Gibbs,Caroline Smith,GBME38176369324265,41,0.2972029321,0.0,2014-06-30T00:00:00,29,2880.0,25000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.340913522795753,,,,,,,,,,,617301.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,10000.0,True,False,0.7953958421,0.0,
868,894,Jeffrey Rhodes,Lynn Dixon,RIXT05104623261005,33,0.4631603919,0.0,2017-08-09T00:00:00,52,724734.01,49990.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,0.866025403784439,,,,,,,,,,,717995.0,0.0,11.0,0.0,2017.0,De 0 a 5 anos,200000.0,True,True,1.0,11000.0,
