,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
58,61,Julia Williams,Sandra Campbell,LOHT42032319683132,18,0.2911279282,0.0,2013-12-04T00:00:00,67,100850.04,50000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.866025403784439,,,,,,,,,,,8983936.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,95400.0,True,True,0.9626872291,0.0,
59,62,Iain McDonald,Angela Walker,XUUV78911816655220,5,0.429255171,0.0,2012-05-14T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,,,,,,,,,,,2498876.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,95000.0,True,True,1.0,34400.0,
68,72,Graham Shah,Mrs. Anna Nolan,AYAR81652684519982,0,0.4679269506,0.0,2016-06-29T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,20000.0,,,,,,,,,,2518727.0,0.0,9.0,0.0,2008.0,De 11 a 16 anos,99800.0,True,True,1.0,0.0,2020-02-06T20:56:27
75,81,Dennis Harris-Williams,Eileen Sharp,YSLA86292727347504,4,0.0,,2016-04-20T17:19:49,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,40000.0,,,,,,,,,,3302878.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,60000.0,True,True,0.0,101200.0,2020-02-07T13:24:55
84,90,Jack Norris-James,Brian Benson-Brown,EQHY62128162767172,87,0.0,,2017-01-19T11:11:37,0,0.0,27000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.320754716981132,0.6792452830188679,0.866025403784439,,,,,,,,,,,214832.0,0.0,5.0,0.0,2010.0,De 6 a 10 anos,100000.0,True,True,0.0,53585.0,
93,99,Tina Smith,Mrs. Jenna Turner,IIPH49121092178711,111,0.3989325523,0.0,2009-09-10T00:00:00,0,0.0,35000.0,AprovadoComite,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.0,35000.0,2020-02-12T20:45:57,,,,,,,,,271387.0,0.0,3.0,0.0,1997.0,Acima de 17 anos,10000.0,True,True,1.0,7400.0,
97,103,Paul Woodward,Vincent Stephenson,XGCX31661930782586,7,0.3932631569,0.0,2007-07-10T00:00:00,0,0.0,65000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,-0.86602540378444,,,2018-12-31T02:00:00,2784673.0,444041.0,2784673.0,2340632.0,0.0,1843446.0,853868.0,2569044.0,424623.0,12.0,-1526301.0,2005.0,De 11 a 16 anos,200000.0,True,True,1.0,34400.0,
106,112,Paul Smith,Dr. Hilary Abbott,HXQX28522825811324,5,0.2890631696,0.0,2012-12-13T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,50000.0,,,,,,,,,,13313452.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,110000.0,True,True,1.0,52000.0,2020-02-07T21:50:23
111,117,Josephine Peacock,Linda Cook,PVIP17399531351784,15,0.4028954164,0.0,2009-01-21T00:00:00,52,123462.38,260000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,2018-12-31T02:00:00,18005099.0,2754345.0,18007369.0,15253023.0,45038.0,0.0,15934101.0,12255988.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,35000.0,True,True,0.9475701929,0.0,
124,130,Miss Elaine Nicholson,Hazel Brown,HMLH49235417615497,0,0.0,,2020-01-28T16:32:57,0,0.0,70000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,,,2019-08-31T03:00:00,3488992.0,4433602.0,3592780.0,472217.0,3658024.0,824895.0,1063783.0,3103851.0,279674.0,8.0,-2824177.0,2017.0,De 0 a 5 anos,200000.0,True,False,0.0,5400.0,
126,132,Amber Smith,Chelsea Smith-Cox,EFMB43041243982596,4,0.5074172904,0.0,2013-03-28T00:00:00,0,0.0,240000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,,,2019-12-31T03:00:00,12731021.0,15484796.0,15484796.0,501991.0,0.0,1011239.0,92631190.0,1819859.0,-1469120.0,2.0,2592210.0,1996.0,Acima de 17 anos,95400.0,True,True,1.0,34400.0,
140,147,Dr. Billy Wells,Dr. Christopher Saunders,DDGD62654890764375,3,0.3533614354,0.0,2018-03-22T00:00:00,0,0.0,80000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.6981132075471698,0.3018867924528301,0.0,,,2019-10-31T03:00:00,17040601.0,10487000.0,17603497.0,1931629.0,2306713.0,6615514.0,10328670.0,40775376.0,1132878.0,10.0,0.0,2008.0,De 11 a 16 anos,600000.0,True,True,1.0,2700.0,
146,153,Mandy Morgan,Miss Sharon Wood,ZYMM04015018312932,27,0.3770236341,0.0,2017-11-23T00:00:00,67,387169.99,430000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.866025403784439,430000.0,,2019-12-31T03:00:00,3771685.0,1162422.0,5640927.0,4478504.0,0.0,370010.0,3134632.0,27087480.0,3872376.0,12.0,19867576.0,2017.0,De 0 a 5 anos,390000.0,True,True,1.0,2700.0,2020-02-07T18:16:20
150,158,Dr. Max McDonald,Samuel Evans-Williams,DLLY26215095484957,15,0.0,,2017-09-08T14:13:37,0,0.0,30000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,,,,,,,,,1575261.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,True,False,0.0,2200.0,
171,179,Brenda Cartwright-Goddard,Dr. Matthew Wright,JHCT31571283180596,0,0.3866329387,0.0,2016-01-29T00:00:00,0,22692.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,0.0,50000.0,2020-02-12T17:32:34,,,,,,,,,111045978.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,400000.0,True,False,1.0,142400.0,
186,194,Ms. Carolyn Boyle,Nigel Pearson,YQML02222385371103,110,0.0,,2015-04-15T15:18:49,0,0.0,30000.0,ReprovadoComite,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,0.657554415495517,,,,,,,,,,,608649.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,20000.0,True,True,0.0,2560.0,
187,195,Justin Clarke,Joyce Miller,PFQS89366327234951,2,0.0,,2014-03-31T17:17:02,0,0.0,39000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,15000.0,,,,,,,,,,192417.0,0.0,5.0,0.0,2010.0,De 6 a 10 anos,10000.0,True,True,0.0,8800.0,2020-02-13T15:57:48
192,201,Amber Smith,Chelsea Smith-Cox,EFMB43041243982596,4,0.5074172904,0.0,2013-03-28T00:00:00,0,0.0,240000.0,AprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,240000.0,2020-02-12T17:26:06,2018-12-31T02:00:00,12731021.0,14982805.0,15484796.0,501991.0,0.0,1011239.0,9263119.0,1819859.0,558278.0,12.0,1261581.0,1996.0,Acima de 17 anos,95400.0,True,True,1.0,34400.0,
206,215,Dr. Max McDonald,Samuel Evans-Williams,DLLY26215095484957,15,0.0,,2017-09-08T14:13:37,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,30000.0,2020-02-12T20:53:20,,,,,,,,,1575261.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,True,False,0.0,2200.0,
219,228,Dr. Abdul Jarvis,Gail Ahmed,YREU38607047866599,104,0.3967504431,0.0,2019-10-02T00:00:00,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,50000.0,2020-02-13T14:15:55,2018-12-31T00:00:00,39170896.0,45565415.0,75905983.0,18791510.0,11434895.0,17215511.0,15312467.0,254985493.0,251771713.0,12.0,3213780.0,2002.0,Acima de 17 anos,89864000.0,True,False,1.0,70561800.0,
223,232,Mr. Danny Bradley,Mrs. Beverley Khan,DQHR28993190990331,3,0.4436771274,0.0,2018-09-28T00:00:00,507,154941.09,181000.0,AprovadoComite,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,-0.866025403784439,181000.0,2020-02-12T18:12:14,2018-12-31T02:00:00,186878615.0,134753788.0,238226118.0,91751513.0,119779204.0,62756198.0,81135003.0,737708848.0,0.0,12.0,0.0,1958.0,Acima de 17 anos,78600000.0,True,False,1.0,71703256.0,
231,240,Ms. Anna Pearce,Gemma Patel-Clark,TWVO55546721859773,3,0.572532815,0.0,2018-09-03T00:00:00,0,0.0,40000.0,AprovadoComite,De 11 a 30 % - Baixo,0.6981132075471698,0.3018867924528301,0.0,40000.0,2020-02-13T14:54:23,,,,,,,,,234176009.0,0.0,12.0,0.0,1946.0,Acima de 17 anos,300000.0,True,False,1.0,7815947.0,
233,242,Sarah Hopkins,Mr. Conor Jones,AZFO81709966547489,57,0.3158088191,0.0,2019-06-27T00:00:00,0,0.0,215000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,215000.0,,2019-12-31T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229996561.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,0.0,True,False,1.0,0.0,2020-02-12T13:49:55
234,243,Graham Harvey,Mr. Leon Wilkinson,AYLA06199962278666,105,0.2730283729,0.0,2007-02-05T00:00:00,11,2040.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,30000.0,2020-02-13T17:09:42,2018-12-31T00:00:00,7358812.0,1886792.0,9116010.0,5906345.0,527234.0,3555893.0,3114528.0,11684375.0,5030415.0,12.0,6653960.0,2006.0,De 11 a 16 anos,500000.0,True,True,0.9801490393,5200.0,
236,245,Gemma Charlton,Lydia Morrison,VSWM57040130755217,21,0.2943141269,15.29810955,2019-08-09T00:00:00,107,0.0,20000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,,,,,,,,,,,229996561.0,0.0,5.0,0.0,1998.0,Acima de 17 anos,100000.0,True,False,1.0,136500.0,
237,246,Abdul Ward,Dr. Judith Woods,XCVO21635112006067,57,0.4434305202,0.0,2019-06-28T00:00:00,70,4440.0,25000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,25000.0,2020-02-13T14:30:27,,,,,,,,,229996561.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,0.0,True,False,1.0,0.0,
238,247,Carole Cox-Ellis,Dr. Judith Woods,QAED54967239109793,68,0.329276771,0.0,2019-06-28T00:00:00,0,0.0,25000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,25000.0,2020-02-13T17:15:04,,,,,,,,,229996561.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,0.0,True,False,1.0,0.0,
239,248,Kenneth Atkinson,Mr. Conor Jones,KCIH08010584528978,68,0.0,,2019-07-03T10:14:36,0,0.0,35000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,35000.0,2020-02-13T14:51:19,,,,,,,,,229996561.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,0.0,True,False,0.0,0.0,
240,249,Carole Cox-Ellis,Dr. Judith Woods,CXLA78251686071546,7,0.2228348149,0.0,2019-07-02T00:00:00,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,20000.0,2020-02-13T14:26:34,,,,,,,,,229996561.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,0.0,True,False,1.0,0.0,
241,250,Carole Cox-Ellis,Dr. Judith Woods,CKHJ51070864129386,76,0.3333242317,0.0,2019-07-04T00:00:00,0,0.0,80000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,80000.0,2020-02-13T17:12:10,,,,,,,,,229996561.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,0.0,True,False,1.0,0.0,
246,255,Dr. Sarah Barnett,Eleanor Thornton,TTNX95785681065760,30,0.0,,2016-10-18T17:20:43,0,0.0,45000.0,ReprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,,,,,,,,,,,31995016.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,200000.0,True,False,0.0,882903.0,
264,273,Charlotte Heath-Reynolds,Sarah Atkinson-Smith,RQOR37271630764497,3,0.4608311863,0.0,2015-07-15T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,2005.0,De 11 a 16 anos,20000.0,True,False,1.0,52800.0,
290,302,Malcolm Bolton,Janet Owen,ILVD04250361101576,14,0.0,,2018-08-27T10:47:14,0,0.0,700000.0,AprovadoComite,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,-0.359821914366132,700000.0,2020-02-13T17:45:58,2018-12-31T02:00:00,108513000.0,112285000.0,1725486000.0,1613201000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1942.0,Acima de 17 anos,421286954.0,True,False,0.0,0.0,
292,304,Malcolm Bolton,Janet Owen,EWWP39022791129732,42,0.0,,2018-08-28T10:48:01,0,0.0,100000.0,AprovadoComite,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,-0.913215626790456,100000.0,2020-02-13T18:57:54,2018-12-31T02:00:00,108513000.0,112285000.0,1725486000.0,112285000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1942.0,Acima de 17 anos,421286954.0,True,False,0.0,0.0,
294,306,Brett Wheeler,Terence O'Connor,DKOG06921665634894,61,0.6088906349,0.0,2018-08-27T00:00:00,17,640190.03,150000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,-0.597048792139133,150000.0,2020-02-13T18:54:42,2018-12-31T02:00:00,1334726000.0,1030495000.0,1776012000.0,715872000.0,65648000.0,0.0,700541000.0,3222402.0,0.0,12.0,0.0,1948.0,Acima de 17 anos,330742994.0,True,False,0.8482640173,0.0,
306,319,Geoffrey Watson,Debra Bray,HWGZ20826741144092,99,0.0,,2010-06-23T17:12:19,0,0.0,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,-0.910947595134355,,,,,,,,,,,1504186.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,60000.0,True,True,0.0,720.0,
309,322,Gerald Wong,Jake Douglas,GCLJ02132447630077,66,0.3798407985,0.0,2013-11-13T00:00:00,82,2140954.39,3000000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.986340294789491,3000000.0,2020-02-13T18:55:26,2019-12-31T03:00:00,439759646.0,176148420.0,1118741126.0,534396581.0,20189.0,202700484.0,135854376.0,818740879.0,298336451.0,12.0,520404428.0,2011.0,De 6 a 10 anos,31484880.0,True,False,0.939821309,35726656.0,
312,325,Mr. Charlie Jenkins,Jeremy Mason,VHYJ58683844676302,0,0.0,,2020-02-05T17:29:56,0,0.0,15000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,,,,,,,,,,,851725.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,20000.0,True,True,0.0,0.0,
320,333,Ms. Lynn Wright,Dr. Conor Stokes,GWWO71047541535326,6,0.4367960702,0.0,2017-01-18T00:00:00,41,21826.38,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.866025403784439,80000.0,,2018-12-31T02:00:00,7209550.0,1400469.0,7413838.0,6013368.0,0.0,2934764.0,3131453.0,12450719.0,6553945.0,12.0,5896774.0,2003.0,Acima de 17 anos,700000.0,True,False,0.9095760159,17800.0,2020-02-13T19:46:51
323,336,Michael Wilson,Brenda Davis,GBOC70156244571026,18,0.2484828499,0.0,2017-01-12T00:00:00,26,2326.81,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,-0.866025403784438,15000.0,,,,,,,,,,827341.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,10000.0,True,True,1.0,2700.0,2020-02-13T20:26:39
329,342,Declan Hall-Phillips,Aimee Cooper,RPIW31490472382571,14,0.5189080828,0.0,2017-09-18T00:00:00,18,4819.37,40000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,,,,,,,,,1570281.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,72400.0,True,True,1.0,720.0,
332,345,Sian Evans,Marie Chapman,AXJA46741304327572,20,0.2964319012,0.0,2017-03-20T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.0,,,2019-06-30T00:00:00,1857065.0,1957368.0,2126654.0,131693.0,1076971.0,622952.0,615112.0,1854396.0,836285.0,6.0,1018111.0,2016.0,De 0 a 5 anos,100000.0,True,True,1.0,16500.0,
340,353,Charlotte Heath-Reynolds,Sarah Atkinson-Smith,RQOR37271630764497,3,0.4608311863,0.0,2015-07-15T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,0.0,,,,,,,,,,,6757277.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,20000.0,True,False,1.0,52800.0,
344,358,Sophie Green,Edward Jones,TNBC71231349846118,23,0.4483510729,0.0,2018-05-09T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,-0.866025403784438,,,,,,,,,,,382300.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,140000.0,True,True,1.0,2960.0,
358,374,Elizabeth Sutton,Mrs. Hayley Burrows,RYNH95256886398640,34,0.3592020177,0.0,2011-04-07T00:00:00,0,0.0,80000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,80000.0,,2018-12-31T02:00:00,2486009.0,140453.0,2903694.0,2763240.0,0.0,0.0,1005026.0,5342332.0,2457047.0,12.0,2885285.0,2005.0,De 11 a 16 anos,40000.0,True,True,0.9919967597,86000.0,2020-02-17T18:56:41
371,387,Ruth Ellis,Ms. Chelsea Winter,PQSO31754835353944,3,0.3740398853,0.0,2017-06-14T00:00:00,86,25409.5,40000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,,,,,,,,,,,26629112.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,200000.0,True,False,1.0,0.0,
374,390,Dr. Nigel Scott,Derek Hill,HACJ40097641322816,3,0.0,,2019-03-11T17:28:04,0,0.0,17000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,,,2018-09-30T00:00:00,191251.0,4306.0,191251.0,150000.0,0.0,0.0,9887.0,68529.0,43547.0,3.0,24983.0,2018.0,De 0 a 5 anos,150000.0,True,True,0.0,1720.0,
375,392,Clive Harvey,Dr. Brian Bryan,CRBJ02558207289280,23,0.6370290539,0.0,2018-09-11T00:00:00,68,5735.78,20000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,,,,,,,,,44678633.0,0.0,12.0,0.0,1984.0,Acima de 17 anos,20000.0,True,False,1.0,418133.0,
402,420,Sam Morris,Josephine Dodd,YYZE77104540698855,12,0.3541794647,0.0,2018-07-31T00:00:00,0,0.0,15000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,,,,,,,,,,,4587574.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,1500000.0,True,False,1.0,52500.0,
420,438,Dr. Cameron Foster,Mr. Derek Hill,TQQT14305514508565,24,0.4692603175,0.0,2013-05-07T00:00:00,27,25200.0,100000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0005763829259497,100000.0,2020-02-18T19:15:25,2019-12-31T03:00:00,49639726.0,33339477.0,51132259.0,13964479.0,3722281.0,22923059.0,16026346.0,110289198.0,31087083.0,12.0,79202115.0,1986.0,Acima de 17 anos,3600000.0,True,False,0.9506621077,0.0,
421,439,Mr. Robert Elliott,Mr. Brett Kelly,HNNC71234011503718,17,0.5233159885,0.0,2019-08-20T00:00:00,0,0.0,30000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.320754716981132,0.6792452830188679,0.866025403784439,,,,,,,,,,,5074536.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,300000.0,True,True,1.0,79238.0,
425,443,Sheila Lewis,Leslie Howard,ZAXO82747695275294,7,0.5094196104,0.0,2019-10-02T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,0.0,20000.0,,,,,,,,,,570188.0,0.0,5.0,0.0,2012.0,De 6 a 10 anos,60000.0,True,True,1.0,5720.0,2020-02-18T18:44:17
430,448,Katy Wilkinson-Birch,Jay Rose-Berry,BMPX43449519134005,59,0.0802976033,0.0,2006-11-29T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,-0.62295033992924,20000.0,,2018-12-31T00:00:00,5086312.0,1313118.0,5796956.0,4249181.0,258732.0,4285636.0,505093.0,6524247.0,2258253.0,12.0,4265994.0,2000.0,Acima de 17 anos,3800000.0,True,False,1.0,595675.0,2020-02-19T15:49:21
