,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
43,44,Mrs. Tina Cox,William Miller,SLUA32337517673766,0,0.3589796807,0.0,2018-01-09T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,20000.0,,,,,,,,,,47595914.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,550000.0,False,False,1.0,3687008.0,2020-02-05T18:49:27
51,54,Dr. Leigh Clarke,Terence Nicholls,ASBJ52162229993512,3,0.4186828305,0.0,2006-09-01T00:00:00,0,3591.24,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,1.15e-14,40000.0,,,,,,,,,,3101081.0,0.0,12.0,0.0,1998.0,Acima de 17 anos,60000.0,False,False,0.9946541086,99900.0,2020-02-05T19:15:50
61,64,Grace Morton-Blake,Bruce Harrison,XVFX90049646219876,23,0.0,,2012-12-28T11:31:43,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,50000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2003.0,Acima de 17 anos,150000.0,False,False,0.0,10789514.0,2020-02-06T17:26:15
64,67,Jeffrey Wright,Brett Marsh,LTJB33941153397394,4,0.5742936508,0.0,2013-05-16T00:00:00,105,15520.0,25000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9433962264150944,0.0566037735849056,0.0,25000.0,,2019-12-31T00:00:00,11301537.0,7753324.0,12270860.0,4517535.0,0.0,7142416.0,2872736.0,73828034.0,1605229.0,12.0,-43339992.0,2004.0,De 11 a 16 anos,30000.0,False,False,1.0,6167959.0,2020-02-06T20:45:11
73,79,Kathryn Freeman,Ms. Carolyn Scott,AINE36470635590293,5,0.0,,2014-10-24T14:24:50,0,0.0,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.866025403784439,100000.0,,2018-12-31T02:00:00,10882979.0,7804759.0,12351125.0,801768.0,0.0,1552196.0,1119576.0,11235564.0,-405113.0,12.0,6920713.0,1996.0,Acima de 17 anos,2000000.0,False,False,0.0,808597.0,2020-02-06T17:11:35
79,85,Mr. Adrian Adams,Joyce Graham,BSBN05195401595404,0,0.0,,2019-03-29T17:28:13,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,40000.0,,,,,,,,,,29348689.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,600000.0,False,False,0.0,120000.0,2020-02-06T20:18:20
80,86,Ms. Emma Moore,Yvonne Nixon-Carey,ATAG78921055340588,38,0.4108242018,0.0,2011-07-19T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,20000.0,,,,,,,,,,2298496.0,0.0,12.0,0.0,1991.0,Acima de 17 anos,3000.0,False,False,1.0,86000.0,2020-02-06T20:22:11
86,92,Clifford Cooper,Justin Quinn-Stanley,CKWJ48521633259803,5,0.526992319,0.0,2018-02-15T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,40000.0,,,,,,,,,,3809828.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,20000.0,False,False,1.0,7220.0,2020-02-07T19:48:40
89,95,Holly Lawson-Jordan,Mrs. Shirley Davies,WFTW74992478265314,3,0.3737727884,0.0,2011-10-05T00:00:00,0,21416.0,7000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,0.0,7000.0,,2018-12-31T00:00:00,15937864.0,10512301.0,20551184.0,6928237.0,395851.0,10771135.0,4556980.0,40826415.0,3505804.0,12.0,26745259.0,2003.0,Acima de 17 anos,4500000.0,False,False,1.0,4237234.0,2020-02-06T20:59:22
90,96,Dr. Claire Robinson,Dr. Stewart Waters,JSQJ85113702745505,4,0.3732162181,0.0,2013-07-11T00:00:00,9,5666.66,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,2020-02-12T20:24:50,,,,,,,,,35478786.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,False,1.0,0.0,
94,100,Christian Richardson,Zoe Vaughan-Turner,TYKY32411026579458,64,0.3667671775,0.0,2010-04-08T00:00:00,203,259359.83,2500000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.866067862563484,1400000.0,,2019-03-01T03:00:00,78618332.0,49147072.0,81720910.0,31208354.0,0.0,27342670.0,26897412.0,37122463.0,29864299.0,2.0,306505670.0,1992.0,Acima de 17 anos,10000000.0,False,False,0.9999930711,0.0,2020-02-07T17:53:10
100,106,Geraldine James-Green,Anna Perkins,IGYR07692699924463,14,0.3718639226,0.0,2006-12-18T00:00:00,83,49782.66,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,80000.0,,2019-03-31T03:00:00,8654965.0,4113211.0,10220298.0,5827998.0,6150000.0,3470322.0,3849276.0,5389457.0,0.0,12.0,0.0,1992.0,Acima de 17 anos,90000.0,False,False,0.949152378,388500.0,2020-02-07T21:25:25
101,107,Malcolm Rahman,Margaret Jones,JMSC79005406105837,29,0.3969189612,0.0,2019-03-19T00:00:00,0,28978.33,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,-0.866025403784439,35000.0,,2018-12-31T00:00:00,2828807.0,1866258.0,2861671.0,995412.0,66421.0,604701.0,1588000.0,4354088.0,1907167.0,12.0,2446921.0,2016.0,De 0 a 5 anos,100000.0,False,False,1.0,3700.0,2020-02-07T21:41:55
103,109,Francis Hunter,Judith Roberts,VTBP28229782439478,4,0.2813948662,0.0,2016-01-06T00:00:00,51,54801.51,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9433962264150944,0.0566037735849056,0.0,150000.0,,2018-12-31T02:00:00,33581314.0,1922318.0,36377344.0,34440755.0,0.0,8475109.0,0.0,24551233.0,1077555.0,12.0,18293841.0,1992.0,Acima de 17 anos,1000000.0,False,False,1.0,2567932.0,2020-02-07T13:11:12
110,116,Bryan White-Fox,Terry Carter,LLWH30252956271441,27,0.4918249141,0.0,2008-09-10T00:00:00,63,2836656.0,800000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,800000.0,,2019-07-31T03:00:00,43700228.0,35066250.0,46610269.0,5801008.0,14938623.0,23798850.0,15796549.0,90502107.0,1957004.0,7.0,-65022701.0,2008.0,De 11 a 16 anos,728407.0,False,False,0.9915047802,12528228.0,2020-02-07T18:00:04
117,123,Dr. Shirley O'Connor,Ms. Leah Bennett,DQTN56697498210981,0,0.0,,2019-06-19T17:18:18,0,0.0,5000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,1962.0,Acima de 17 anos,50000.0,False,False,0.0,1604732.0,2020-02-07T20:04:26
118,124,Kyle Dixon,Elliott Thompson,AISX72495193411291,0,0.2668652632,0.0,2019-01-29T00:00:00,0,0.0,15000.0,ReprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,,,,,,,,,,,718353.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,80000.0,False,False,1.0,3200.0,
122,128,Mrs. Naomi Osborne,Mrs. Jasmine Lynch,YJXH90455347089755,33,0.2231932527,0.0,2010-10-05T00:00:00,68,66209.82,180000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.986194639333761,140000.0,,2019-05-31T03:00:00,13769660.0,6181072.0,14878097.0,7402373.0,3877601.0,6733077.0,4076110.0,8622213.0,1295664.0,12.0,0.0,2003.0,Acima de 17 anos,1000000.0,False,False,0.8912616894,2681972.0,2020-02-06T20:47:40
124,130,Miss Elaine Nicholson,Hazel Brown,HMLH49235417615497,0,0.0,,2020-01-28T16:32:57,0,0.0,70000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,,,2019-08-31T03:00:00,3488992.0,4433602.0,3592780.0,472217.0,3658024.0,824895.0,1063783.0,3103851.0,279674.0,8.0,-2824177.0,2017.0,De 0 a 5 anos,200000.0,True,False,0.0,5400.0,
128,134,Sara Thomas-Rowe,Andrea Bartlett-Wood,MYME04190722582101,6,0.5495408039,0.0,2015-03-23T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8679245283018867,0.1320754716981132,0.0,30000.0,,,,,,,,,,9443099.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,False,1.0,178000.0,2020-02-07T22:15:33
130,136,Mr. Jack Ellis,Mathew Page,ZOIA59932343608967,4,0.4768995235,0.0,2017-07-24T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,30000.0,,,,,,,,,,6114513.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,300000.0,False,False,1.0,108000.0,2020-02-07T17:54:17
135,141,Jemma Taylor,Dr. Adam Davies,MFEL55258058249150,0,0.0,,2017-06-22T17:22:01,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,20000.0,,,,,,,,,,2056885.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,10000.0,False,False,0.0,12960.0,2020-02-12T18:32:47
138,145,Miss Dorothy Phillips,Mr. Kenneth Brooks,SPWA04763690788971,23,0.5536921381,0.0,2007-03-15T00:00:00,0,0.0,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,30000.0,2020-02-12T20:25:59,,,,,,,,,8689787.0,0.0,12.0,0.0,1991.0,Acima de 17 anos,1200000.0,False,False,1.0,1707858.0,
139,146,Henry Ryan-Francis,Nathan Jones,NGMR83637764779961,4,0.5173010369,0.0,2017-07-12T00:00:00,0,12825.0,25000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,25000.0,,2019-08-31T00:00:00,188406780.0,23135956.0,23135956.0,18065030.0,0.0,8069962.0,4359398.0,0.0,0.0,8.0,0.0,1995.0,Acima de 17 anos,5993340.0,False,False,1.0,2700000.0,2020-02-11T19:53:13
145,152,Dr. Eleanor Cook,Mrs. Ellie Thornton,DIRV93268688469655,0,0.5304287158,0.0,2016-07-13T00:00:00,0,0.0,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9622641509433962,0.0377358490566037,0.0,60000.0,,2018-12-31T02:00:00,12281949.0,564957.0,14438808.0,13841257.0,0.0,1678196.0,3240605.0,10087739.0,885300.0,12.0,9359816.0,1971.0,Acima de 17 anos,648000.0,False,False,1.0,1592014.0,2020-02-07T19:39:59
150,158,Dr. Max McDonald,Samuel Evans-Williams,DLLY26215095484957,15,0.0,,2017-09-08T14:13:37,0,0.0,30000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,,,,,,,,,1575261.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,True,False,0.0,2200.0,
157,165,Richard Smart-Gallagher,Robert Hall,SIUN75995345429669,16,0.1819660177,0.0,2016-10-31T00:00:00,34,7991.36,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,15000.0,,,,,,,,,,266200496.0,0.0,12.0,0.0,1989.0,Acima de 17 anos,1000000.0,False,False,1.0,23963827.0,2020-02-13T13:35:23
160,168,Thomas Jones,Yvonne Gregory,RQPA99286134726434,33,0.4513427803,0.0,2006-08-23T00:00:00,55,185191.73,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0868241860604638,100000.0,,2019-12-31T03:00:00,15962983.0,17994709.0,17994709.0,12140692.0,0.0,8875782.0,5048969.0,37184335.0,36941068.0,12.0,36941068.0,2000.0,Acima de 17 anos,1002000.0,False,False,0.9916580074,2110812.0,2020-02-07T21:01:56
161,169,Charlene Shah-Walters,Ms. Rosie Schofield,BQXB59008754216814,4,0.5446530761,0.0,2019-04-18T00:00:00,18,31966.66,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,0.0,100000.0,,2019-12-31T03:00:00,185236.0,257772.0,1012223.0,1012223.0,0.0,195257.0,478523.0,3652617.0,907622.0,12.0,1712437.0,2000.0,Acima de 17 anos,1002000.0,False,False,1.0,2110812.0,2020-02-07T19:59:08
164,172,Amy Carr,Jennifer Freeman-Barrett,OLBJ34699441965051,11,0.2777570091,0.0,2009-06-08T00:00:00,33,88113.6,230000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,3e-16,150000.0,,2019-10-31T03:00:00,6069589.0,6960031.0,7140918.0,1399349.0,88642.0,2138300.0,1131251.0,9228155.0,180886.0,10.0,7706323.0,2004.0,De 11 a 16 anos,500000.0,False,False,0.8114758588,344600.0,2020-02-07T20:55:49
167,175,Sean Cox-Parsons,Lynne Alexander-Hill,AZWG08314036490509,3,0.4389350443,0.0,2017-07-31T00:00:00,0,42879.29,60000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9433962264150944,0.0566037735849056,0.0,60000.0,2020-02-12T17:19:55,2018-12-31T02:00:00,23773568.0,13851725.0,24093560.0,10153690.0,0.0,8475429.0,11860590.0,61496930.0,14216920.0,12.0,47280010.0,1993.0,Acima de 17 anos,100000.0,False,False,1.0,231400.0,
168,176,Colin Baker,Dean Ashton-Williams,BUEH62644047736235,4,0.4194241837,0.0,2016-05-31T00:00:00,40,45105.8,150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,0.0,150000.0,,2019-10-31T03:00:00,29245086.0,22977804.0,39376070.0,9097844.0,14156000.0,14946184.0,7796657.0,67986852.0,19150205.0,10.0,-48836647.0,2003.0,Acima de 17 anos,3000000.0,False,False,1.0,5493399.0,2020-02-07T22:19:37
171,179,Brenda Cartwright-Goddard,Dr. Matthew Wright,JHCT31571283180596,0,0.3866329387,0.0,2016-01-29T00:00:00,0,22692.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,0.0,50000.0,2020-02-12T17:32:34,,,,,,,,,111045978.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,400000.0,True,False,1.0,142400.0,
172,180,Sophie Williams-Craig,Mr. Guy Lamb,AMVK70950785139481,9,0.6533681481,0.0,2017-04-26T00:00:00,723,513580.14,600000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,-0.98453788288906,600000.0,,2018-12-31T02:00:00,16073062.0,12621611.0,23686202.0,11064590.0,2080688.0,7407466.0,7159061.0,45143557.0,11108232.0,12.0,27454494.0,2015.0,De 0 a 5 anos,99800.0,False,False,0.9861354842,1746180.0,2020-02-11T18:43:06
177,185,Gary Douglas,Adrian Brown,ITJQ79856815473683,2,0.0,,2018-11-05T12:27:34,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,2020-02-12T17:37:10,,,,,,,,,52730621.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,2100000.0,False,False,0.0,708671.0,
181,189,Dr. Trevor Brown,Reece Rogers,SBEA77170966206008,690,0.4210653684,0.0,2006-05-22T00:00:00,40,98698.7,300000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.047658081452834,300000.0,2020-02-12T17:20:37,2019-10-31T03:00:00,9726587.0,8348177.0,10370619.0,1569857.0,0.0,8174721.0,3385874.0,20254913.0,7983449.0,10.0,12271464.0,1985.0,Acima de 17 anos,1300000.0,False,False,0.9973025608,873068.0,
182,190,Kirsty Haynes-Green,Ricky Bartlett,OBUO85813255423758,9,0.4436293532,0.0,2013-07-15T00:00:00,63,335597.76,150000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8867924528301886,0.1132075471698113,0.0,150000.0,2020-02-12T17:21:29,2019-10-31T03:00:00,23032274.0,9906966.0,26124667.0,16058452.0,2220226.0,7403931.0,14514143.0,31824213.0,14022530.0,10.0,17801683.0,1998.0,Acima de 17 anos,250000.0,False,False,1.0,4205149.0,
185,193,Raymond Gray,Miss Alice Byrne,RDSR42204517912484,3,0.4893561979,0.0,2015-09-21T00:00:00,11,8182.5,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,50000.0,,,,,,,,,,4117785.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,50000.0,False,False,1.0,7020.0,2020-02-13T15:26:33
195,204,Shaun Smith,Alex Lamb,WNVJ91334935595441,45,0.4006444775,0.0,2009-01-14T00:00:00,30,78751.34,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.866025403784439,50000.0,2020-02-12T20:26:50,,,,,,,,,5010416.0,0.0,12.0,0.0,1992.0,Acima de 17 anos,100000.0,False,False,1.0,525000.0,
203,212,Bryan Humphreys,Andrew Lane-Barry,DMPZ92267995656755,3,0.0,,2017-12-31T16:34:08,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,50000.0,2020-02-12T20:49:06,2018-10-31T00:00:00,70513846.0,57589082.0,102169334.0,29804631.0,10369730.0,22811551.0,34808268.0,281864166.0,106702039.0,12.0,175162127.0,2015.0,De 0 a 5 anos,28000.0,False,False,0.0,0.0,
206,215,Dr. Max McDonald,Samuel Evans-Williams,DLLY26215095484957,15,0.0,,2017-09-08T14:13:37,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,30000.0,2020-02-12T20:53:20,,,,,,,,,1575261.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,True,False,0.0,2200.0,
211,220,Lawrence Khan,Aimee Edwards-Miles,KWFT02794620885191,20,0.5091346392,0.0,2018-08-27T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.933116498042536,10000.0,,,,,,,,,,0.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,90000.0,False,False,1.0,6467.0,2020-02-13T18:26:37
213,222,Connor Saunders,Ellie Davies-Skinner,ANAY78386466310038,14,0.397272031,0.0,2018-05-18T00:00:00,119,9447.33,20000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.866025403784439,5000.0,2020-02-12T20:58:05,,,,,,,,,864850.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,50000.0,False,False,1.0,2200.0,
214,223,Lynn King,Kyle Patel,RVXB80615284037183,0,0.0,,2017-01-23T17:21:09,0,0.0,20000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,20000.0,2020-02-12T20:59:29,,,,,,,,,53230314.0,0.0,12.0,0.0,1976.0,Acima de 17 anos,2592200.0,False,False,0.0,7241825.0,
218,227,Ms. Pauline Hunter,Mr. Iain Sykes,OEIN37154516828064,23,0.5306585034,0.0,2009-07-20T00:00:00,36,246173.7,140000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,140000.0,2020-02-12T19:13:08,2018-12-31T02:00:00,2166908.0,478690.0,2484199.0,2005509.0,7502.0,1093678.0,787035.0,5340503.0,2429159.0,12.0,-2911344.0,1999.0,Acima de 17 anos,100000.0,False,False,1.0,284800.0,
219,228,Dr. Abdul Jarvis,Gail Ahmed,YREU38607047866599,104,0.3967504431,0.0,2019-10-02T00:00:00,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,50000.0,2020-02-13T14:15:55,2018-12-31T00:00:00,39170896.0,45565415.0,75905983.0,18791510.0,11434895.0,17215511.0,15312467.0,254985493.0,251771713.0,12.0,3213780.0,2002.0,Acima de 17 anos,89864000.0,True,False,1.0,70561800.0,
223,232,Mr. Danny Bradley,Mrs. Beverley Khan,DQHR28993190990331,3,0.4436771274,0.0,2018-09-28T00:00:00,507,154941.09,181000.0,AprovadoComite,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,-0.866025403784439,181000.0,2020-02-12T18:12:14,2018-12-31T02:00:00,186878615.0,134753788.0,238226118.0,91751513.0,119779204.0,62756198.0,81135003.0,737708848.0,0.0,12.0,0.0,1958.0,Acima de 17 anos,78600000.0,True,False,1.0,71703256.0,
