,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
48,51,Dr. Billy Wells,Dr. Christopher Saunders,DDGD62654890764375,3,0.3533614354,0.0,2018-03-22T00:00:00,0,0.0,80000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.6981132075471698,0.3018867924528301,0.0,,,2019-10-31T03:00:00,17040601.0,10487000.0,17603497.0,1931629.0,2268831.0,10328670.0,6615614.0,438103964.0,2916036.0,12.0,-27592668.0,2008.0,De 11 a 16 anos,600000.0,True,True,1.0,2700.0,
49,52,Alison Ali,Philip Daniels,UHSZ57059363067433,0,0.0,,2019-04-22T17:28:19,0,0.0,7000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,7000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,True,0.0,8800.0,2020-02-05T19:12:13
50,53,Toby Atkins,Dr. Christopher Saunders,DDMD82941295966539,6,0.3720908912,0.0,2018-01-31T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,-0.866025403784439,50000.0,,,,,,,,,,43810396.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,600000.0,True,True,1.0,2700.0,2020-02-06T16:52:55
58,61,Julia Williams,Sandra Campbell,LOHT42032319683132,18,0.2911279282,0.0,2013-12-04T00:00:00,67,100850.04,50000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,0.866025403784439,,,,,,,,,,,8983936.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,95400.0,True,True,0.9626872291,0.0,
59,62,Iain McDonald,Angela Walker,XUUV78911816655220,5,0.429255171,0.0,2012-05-14T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,,,,,,,,,,,2498876.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,95000.0,True,True,1.0,34400.0,
63,66,Sylvia Rose,Mrs. Kerry Hudson,QTYV59257984651476,8,0.2908974741,0.0,2013-04-25T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,-0.0800301810088627,30000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2007.0,De 11 a 16 anos,15000.0,False,True,1.0,7400.0,2020-02-06T17:27:06
64,67,Jeffrey Wright,Brett Marsh,LTJB33941153397394,4,0.5742936508,0.0,2013-05-16T00:00:00,105,15520.0,25000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9433962264150944,0.0566037735849056,0.0,25000.0,,2019-12-31T00:00:00,11301537.0,7753324.0,12270860.0,4517535.0,0.0,7142416.0,2872736.0,73828034.0,1605229.0,12.0,-43339992.0,2004.0,De 11 a 16 anos,30000.0,False,False,1.0,6167959.0,2020-02-06T20:45:11
68,72,Graham Shah,Mrs. Anna Nolan,AYAR81652684519982,0,0.4679269506,0.0,2016-06-29T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,20000.0,,,,,,,,,,2518727.0,0.0,9.0,0.0,2008.0,De 11 a 16 anos,99800.0,True,True,1.0,0.0,2020-02-06T20:56:27
69,73,Denis Williams,Stuart Parkinson,FECA48063802482890,19,0.0,,2017-04-11T17:21:38,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,-0.866025403784439,40000.0,,2019-07-31T00:00:00,714851.0,188269.0,728846.0,1402031.0,0.0,652153.0,0.0,1249651.0,302367.0,7.0,2183996.0,2008.0,De 11 a 16 anos,100000.0,False,True,0.0,165850.0,2020-02-06T21:06:07
76,82,Dr. Sean Adams,Tracy Collins,TNLN84241632543111,33,0.0,,2018-10-31T10:41:59,0,0.0,3000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.866025403784439,3000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2006.0,De 11 a 16 anos,300000.0,False,True,0.0,63000.0,2020-02-06T17:30:44
78,84,Dr. Vincent Brown,Mr. Ronald Yates,CWUM99747550174285,7,0.4453843288,0.0,2011-08-31T00:00:00,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,True,1.0,16280.0,2020-02-05T20:34:05
85,91,Dr. Eric Shaw,Marcus Shepherd,FBZF09738865495091,3,0.3243299545,0.0,2020-01-27T00:00:00,59,8197.2,6000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,0.0,6000.0,,,,,,,,,,1746101.0,0.0,7.0,0.0,2005.0,De 11 a 16 anos,200000.0,False,True,1.0,14400.0,2020-02-06T20:31:27
90,96,Dr. Claire Robinson,Dr. Stewart Waters,JSQJ85113702745505,4,0.3732162181,0.0,2013-07-11T00:00:00,9,5666.66,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,2020-02-12T20:24:50,,,,,,,,,35478786.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,False,1.0,0.0,
97,103,Paul Woodward,Vincent Stephenson,XGCX31661930782586,7,0.3932631569,0.0,2007-07-10T00:00:00,0,0.0,65000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,-0.86602540378444,,,2018-12-31T02:00:00,2784673.0,444041.0,2784673.0,2340632.0,0.0,1843446.0,853868.0,2569044.0,424623.0,12.0,-1526301.0,2005.0,De 11 a 16 anos,200000.0,True,True,1.0,34400.0,
110,116,Bryan White-Fox,Terry Carter,LLWH30252956271441,27,0.4918249141,0.0,2008-09-10T00:00:00,63,2836656.0,800000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,800000.0,,2019-07-31T03:00:00,43700228.0,35066250.0,46610269.0,5801008.0,14938623.0,23798850.0,15796549.0,90502107.0,1957004.0,7.0,-65022701.0,2008.0,De 11 a 16 anos,728407.0,False,False,0.9915047802,12528228.0,2020-02-07T18:00:04
111,117,Josephine Peacock,Linda Cook,PVIP17399531351784,15,0.4028954164,0.0,2009-01-21T00:00:00,52,123462.38,260000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,,,2018-12-31T02:00:00,18005099.0,2754345.0,18007369.0,15253023.0,45038.0,0.0,15934101.0,12255988.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,35000.0,True,True,0.9475701929,0.0,
116,122,Mrs. Sharon Joyce,Denise Wilson,UNIW28467075472629,0,0.5201378579,0.0,2017-09-13T00:00:00,28,4715.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,2443834.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,100000.0,False,True,1.0,16200.0,2020-02-07T22:26:21
119,125,Joyce Burton-Webb,Francesca Clements,WNQV38498519845109,2,0.5614737621,0.0,2013-12-16T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,3329454.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,100000.0,False,True,1.0,132000.0,2020-02-07T20:03:36
120,126,Dr. Henry Lewis,Mr. Donald Griffiths,YPOY57556377845748,0,0.0,,2019-04-25T17:28:18,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,15000.0,,,,,,,,,,3232345.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,20000.0,False,True,0.0,82500.0,2020-02-13T13:30:47
123,129,Lauren Finch,Mrs. Valerie Edwards,MNLD92138419599220,5,0.440489579,0.0,2016-06-17T00:00:00,100,14000.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,50000.0,,,,,,,,,,273629.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,550000.0,False,True,1.0,7040.0,2020-02-07T22:02:55
128,134,Sara Thomas-Rowe,Andrea Bartlett-Wood,MYME04190722582101,6,0.5495408039,0.0,2015-03-23T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8679245283018867,0.1320754716981132,0.0,30000.0,,,,,,,,,,9443099.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,100000.0,False,False,1.0,178000.0,2020-02-07T22:15:33
140,147,Dr. Billy Wells,Dr. Christopher Saunders,DDGD62654890764375,3,0.3533614354,0.0,2018-03-22T00:00:00,0,0.0,80000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.6981132075471698,0.3018867924528301,0.0,,,2019-10-31T03:00:00,17040601.0,10487000.0,17603497.0,1931629.0,2306713.0,6615514.0,10328670.0,40775376.0,1132878.0,10.0,0.0,2008.0,De 11 a 16 anos,600000.0,True,True,1.0,2700.0,
142,149,Donald Hill,Diana Turner,DKWA44827106548249,3,0.4807638686,0.0,2018-06-20T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,20000.0,,,,,,,,,,3598601.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,95400.0,False,True,1.0,46169.0,2020-02-07T20:26:09
144,151,Mr. Roy Jackson,Dr. Vanessa Patel,AHXL92957523284614,48,0.3982766058,0.0,2017-01-24T00:00:00,64,14901.07,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.891680764431441,15000.0,,2019-12-31T00:00:00,1500126.0,2525743.0,15267299.0,2525743.0,0.0,9793066.0,0.0,4636079.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,200000.0,False,True,0.6963862348,416008.0,2020-02-07T20:27:26
151,159,Mr. Hugh Patel,Wendy Glover,ERMV02831916774075,5,0.2135674693,0.0,2019-03-15T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,,,,,,,,,,1952436.0,0.0,8.0,0.0,2009.0,De 11 a 16 anos,150000.0,False,True,1.0,5400.0,2020-02-07T20:29:53
152,160,Dr. Terence Whitehouse,Janice Gill,TXPT30965274360157,3,0.3044278231,0.0,2016-04-20T00:00:00,17,2968.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,30000.0,,2019-12-31T00:00:00,398502.0,135101.0,588545.0,131095.0,69777.0,61927.0,325929.0,775287.0,-89866.0,12.0,518962.0,2007.0,De 11 a 16 anos,150000.0,False,True,1.0,16200.0,2020-02-07T20:53:29
153,161,Stanley Thomson,Linda Bell,FWIW38628759690452,35,0.0,,2014-01-21T17:16:46,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.0,45000.0,,,,,,,,,,4793211.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,200000.0,False,True,0.0,7600.0,2020-02-07T21:03:08
163,171,Andrew Fisher,Dr. Karl Mitchell,EOSA76743104535623,2,0.4491461276,0.0,2011-05-19T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,20000.0,,,,,,,,,,806204.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,1500000.0,False,True,1.0,217586.0,2020-02-11T19:54:47
164,172,Amy Carr,Jennifer Freeman-Barrett,OLBJ34699441965051,11,0.2777570091,0.0,2009-06-08T00:00:00,33,88113.6,230000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,3e-16,150000.0,,2019-10-31T03:00:00,6069589.0,6960031.0,7140918.0,1399349.0,88642.0,2138300.0,1131251.0,9228155.0,180886.0,10.0,7706323.0,2004.0,De 11 a 16 anos,500000.0,False,False,0.8114758588,344600.0,2020-02-07T20:55:49
171,179,Brenda Cartwright-Goddard,Dr. Matthew Wright,JHCT31571283180596,0,0.3866329387,0.0,2016-01-29T00:00:00,0,22692.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7547169811320754,0.2452830188679245,0.0,50000.0,2020-02-12T17:32:34,,,,,,,,,111045978.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,400000.0,True,False,1.0,142400.0,
193,202,Dylan Andrews,Dr. Andrew Davies,SNFU93394431510082,0,0.0,,2016-11-16T17:20:46,0,0.0,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,2020-02-12T18:31:02,2017-12-31T00:00:00,1039010.0,158609.0,1271122.0,1271122.0,0.0,218320.0,606940.0,3874929.0,1509631.0,12.0,2365298.0,2004.0,De 11 a 16 anos,93700.0,False,True,0.0,3520.0,
196,205,Geoffrey Elliott,Alison Bibi-Singh,MZHJ91847458936204,8,0.2633394156,0.0,2016-11-03T00:00:00,0,0.0,180000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,180000.0,,2019-12-31T03:00:00,7906959.0,5055854.0,8480516.0,3424662.0,0.0,3234138.0,4514131.0,9716058.0,26672760.0,12.0,7048782.0,2005.0,De 11 a 16 anos,400000.0,False,True,1.0,209523.0,2020-02-13T13:31:34
197,206,Dr. Vanessa Bird,Anne Payne,GTPO06511661214973,25,0.3716760334,0.0,2012-12-21T00:00:00,63,176480.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.5283018867924528,0.4716981132075471,0.866025403784439,50000.0,2020-02-12T20:14:14,2019-07-29T00:00:00,1963740.0,1473628.0,1970498.0,-1387775.0,0.0,0.0,891562.0,4926937.0,1983609.0,12.0,2943328.0,2008.0,De 11 a 16 anos,100000.0,False,True,1.0,26400.0,
210,219,Dr. Gordon Lloyd,Miss Alexandra Graham,VDKM49598190317908,9,0.4690957976,0.0,2018-12-12T00:00:00,0,0.0,39000.0,AprovadoComite,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,30000.0,2020-02-12T20:56:41,,,,,,,,,1410997.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,20000.0,False,True,1.0,5920.0,
215,224,Ian Jordan,Dr. Bruce Ellis,YSOL50029380040704,5,0.3948846371,0.0,2020-01-22T00:00:00,0,0.0,70000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,40000.0,2020-02-12T20:58:45,2019-12-31T03:00:00,426170.0,90248.0,1108281.0,200000.0,0.0,0.0,0.0,4754277.0,1901711.0,12.0,2852566.0,2006.0,De 11 a 16 anos,200000.0,False,True,1.0,4400.0,
229,238,Ruth Webb-Stevens,Charlie Hayes-Hancock,GTCY94111653545241,20,0.4317631226,0.0,2008-04-24T00:00:00,55,1180370.61,1000000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7924528301886792,0.2075471698113207,0.0,1000000.0,,2019-06-30T03:00:00,32626186.0,12233125.0,34652983.0,21106806.0,1112737.0,11727248.0,13915709.0,38616927.0,0.0,6.0,18259967.0,2006.0,De 11 a 16 anos,1200000.0,False,False,0.9801627166,6227429.0,2020-02-12T17:32:47
234,243,Graham Harvey,Mr. Leon Wilkinson,AYLA06199962278666,105,0.2730283729,0.0,2007-02-05T00:00:00,11,2040.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,30000.0,2020-02-13T17:09:42,2018-12-31T00:00:00,7358812.0,1886792.0,9116010.0,5906345.0,527234.0,3555893.0,3114528.0,11684375.0,5030415.0,12.0,6653960.0,2006.0,De 11 a 16 anos,500000.0,True,True,0.9801490393,5200.0,
244,253,Rachael Jones,Matthew Carter-Smith,TBNB81389347483060,3,0.25748654,0.0,2019-06-18T00:00:00,0,0.0,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,2020-02-13T17:14:26,,,,,,,,,13693789.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,100000.0,False,False,1.0,27000.0,
245,254,Mark Jackson,Christine Palmer-Moss,XGIF69238948167468,4,0.5802123529,0.0,2013-06-18T00:00:00,87,44617.25,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,,,,,,,,,,2398328.0,0.0,12.0,0.0,2007.0,De 11 a 16 anos,10000.0,False,True,1.0,8800.0,2020-02-12T20:58:53
248,257,Kate Price,Justin Morris-Collins,NOGK73181727973318,0,0.3904185136,0.0,2018-06-21T00:00:00,0,0.0,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8113207547169811,0.1886792452830188,0.0,80000.0,,2018-12-31T02:00:00,6572707.0,0.0,8879160.0,2783433.0,986782.0,4176535.0,2164997.0,57345896.0,5838266.0,12.0,51507630.0,2005.0,De 11 a 16 anos,200000.0,False,False,1.0,7643188.0,2020-02-17T18:45:14
256,265,Sandra Stevens,Ashleigh Ryan-Harvey,BFCA45808194244568,3,0.0,,2016-11-25T17:20:51,0,0.0,25000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,25000.0,,,,,,,,,,412319.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,3000.0,False,True,0.0,13440.0,2020-02-13T15:28:47
264,273,Charlotte Heath-Reynolds,Sarah Atkinson-Smith,RQOR37271630764497,3,0.4608311863,0.0,2015-07-15T00:00:00,0,0.0,20000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.6415094339622641,0.3584905660377358,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,2005.0,De 11 a 16 anos,20000.0,True,False,1.0,52800.0,
266,275,Jasmine Powell-King,Geraldine Ward,GPXG19427137072476,21,0.2376033887,0.0,2008-09-30T00:00:00,59,12509.91,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,-0.866025403784439,50000.0,2020-02-13T17:30:55,2018-12-31T00:00:00,2309705.0,919039.0,2360470.0,1441431.0,0.0,942138.0,814623.0,3521646.0,1347055.0,12.0,2174591.0,2008.0,De 11 a 16 anos,200000.0,False,True,1.0,38000.0,
268,277,Mrs. Alison Lee,Vanessa Rice,QQQE00937753536472,42,0.0,,2012-08-24T17:13:57,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.6792452830188679,0.320754716981132,0.0,30000.0,2020-02-13T17:35:37,,,,,,,,,2961403.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,60000.0,False,True,0.0,60800.0,
269,278,Dr. Henry Jones,Toby Taylor,RKYL60948261495604,3,0.4576666993,0.0,2009-06-29T00:00:00,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,2020-02-13T17:32:59,,,,,,,,,3359403.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,78800.0,False,True,1.0,35200.0,
274,283,Ms. Kimberley Jones,Diane Bennett,WKHQ94328690978681,77,0.0,,2015-07-24T17:19:12,0,0.0,20000.0,AprovadoComite,De 51 a 80 % - Alto,0.4528301886792452,0.5471698113207547,-0.185490691065004,10000.0,2020-02-13T17:34:00,,,,,,,,,771058.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,30000.0,False,True,0.0,2560.0,
281,291,Shaun Rowley,Dr. Kenneth McDonald,OIPW59547117919419,18,0.4277121236,0.0,2011-08-02T00:00:00,53,254809.13,180000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.451681049271114,180000.0,2020-02-13T17:04:20,2018-12-31T02:00:00,2754651.0,1061829.0,3424946.0,2067618.0,84741.0,127339.0,2341214.0,13441017.0,5143000.0,12.0,8298374.0,2004.0,De 11 a 16 anos,106000.0,False,False,0.9726382819,68800.0,
288,298,Russell Grant-Evans,Angela Burton-Taylor,GINH85108077784541,13,0.6050075415,0.0,2017-03-21T00:00:00,42,3978.0,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4339622641509433,0.5660377358490566,0.0,10000.0,,,,,,,,,,165769.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,True,0.8541354159,43200.0,2020-02-13T18:23:41
298,311,Miss Rosie Jenkins,Lydia Watts,SUTK81310583599534,0,0.0,,2017-03-28T17:21:28,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,10000.0,,,,,,,,,,11243878.0,0.0,12.0,0.0,2005.0,De 11 a 16 anos,150000.0,False,True,0.0,129000.0,2020-02-13T18:59:57
302,315,Lynda Bradley,Tracy Collins,EMEN91491346208704,0,0.0,,2017-04-20T11:10:24,0,0.0,5000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,5000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,67800.0,False,True,0.0,60000.0,2020-02-13T19:07:14
311,324,Tracy Poole,Tina Davis-Jones,NCJH33151395173838,30,0.326457378,0.0,2012-12-18T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.866025403784439,30000.0,,,,,,,,,,12572516.0,0.0,11.0,0.0,2008.0,De 11 a 16 anos,100000.0,False,True,0.9587071402,284800.0,2020-02-13T19:06:30
314,327,Bryan White-Fox,Terry Carter,LLWH30252956271441,27,0.4918249141,0.0,2008-09-10T00:00:00,63,2836656.0,1000000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,-0.854998630926224,1000000.0,2020-02-13T19:02:02,2019-12-31T03:00:00,45935522.0,36910874.0,48891869.0,623798355.0,14958700.0,23798850.0,15796549.0,90502107.0,1957004.0,7.0,-65022701.0,2008.0,De 11 a 16 anos,728407.0,False,False,0.9915047802,12528228.0,
