,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
154,162,Jack Norris-James,Brian Benson-Brown,EQHY62128162767172,87,0.0,,2017-01-19T11:11:37,0,0.0,27000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4150943396226415,0.5849056603773584,0.866025403784439,27000.0,,,,,,,,,,537497.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,100000.0,False,True,0.0,53858.0,2020-02-07T19:36:20
156,164,Maureen Davies,Natasha Begum,HYTO43818198650832,0,0.0,,2017-10-20T17:24:11,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,10000.0,,,,,,,,,,289852.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,190000.0,False,True,0.0,17600.0,2020-02-07T21:05:14
165,173,Julia Anderson,Antony Mitchell,HJOD61946164590057,8,0.3897275988,0.0,2012-06-05T00:00:00,41,20966.63,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,40000.0,,2018-12-31T00:00:00,1394416.0,264203.0,1421911.0,1157708.0,0.0,549373.0,537185.0,3589031.0,1391521.0,12.0,2197510.0,2011.0,De 6 a 10 anos,300000.0,False,True,1.0,66000.0,2020-02-11T19:56:22
169,177,Nicola Davies,Lauren Allen-White,HXTO28280480553169,3,0.431734172,0.0,2019-11-29T00:00:00,19,53751.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,30000.0,2020-02-12T17:39:09,,,,,,,,,472939365.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,100000.0,False,True,1.0,19000.0,
174,182,Beth Bishop,Geraldine Bibi,OVOY95264117835866,81,0.3553814561,0.0,2012-07-30T00:00:00,35,23641.01,70000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7735849056603773,0.2264150943396226,0.0,70000.0,2020-02-12T17:27:39,2018-12-31T02:00:00,1147880.0,300332.0,1296946.0,996613.0,0.0,345055.0,436402.0,3715209.0,3375686.0,12.0,339523.0,2011.0,De 6 a 10 anos,99800.0,False,True,1.0,10800.0,
177,185,Gary Douglas,Adrian Brown,ITJQ79856815473683,2,0.0,,2018-11-05T12:27:34,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,30000.0,2020-02-12T17:37:10,,,,,,,,,52730621.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,2100000.0,False,False,0.0,708671.0,
178,186,Dr. Harry Ellis,Mr. Arthur Burke,TZTX97442334179272,3,0.2724753,0.0,2015-09-28T00:00:00,0,0.0,20000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,20000.0,2020-02-12T20:46:30,,,,,,,,,0.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,15000.0,False,True,1.0,5920.0,
180,188,Josh Wallis-Harrison,Sharon Leonard,MLNX50789913132771,6,0.3587808464,0.0,2018-07-16T00:00:00,44,26469.66,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,20000.0,2020-02-12T17:34:38,,,,,,,,,3538420.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,175000.0,False,True,1.0,5674.0,
183,191,Gavin Spencer,Donna Lowe,ETUZ80399015507279,0,0.0,,2019-06-24T17:24:09,0,0.0,10000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,10000.0,2020-02-12T20:46:57,,,,,,,,,157553.0,0.0,1.0,0.0,2010.0,De 6 a 10 anos,88000.0,False,True,0.0,4400.0,
185,193,Raymond Gray,Miss Alice Byrne,RDSR42204517912484,3,0.4893561979,0.0,2015-09-21T00:00:00,11,8182.5,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,50000.0,,,,,,,,,,4117785.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,50000.0,False,False,1.0,7020.0,2020-02-13T15:26:33
186,194,Ms. Carolyn Boyle,Nigel Pearson,YQML02222385371103,110,0.0,,2015-04-15T15:18:49,0,0.0,30000.0,ReprovadoComite,De 51 a 80 % - Alto,0.3396226415094339,0.660377358490566,0.657554415495517,,,,,,,,,,,608649.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,20000.0,True,True,0.0,2560.0,
187,195,Justin Clarke,Joyce Miller,PFQS89366327234951,2,0.0,,2014-03-31T17:17:02,0,0.0,39000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.0,15000.0,,,,,,,,,,192417.0,0.0,5.0,0.0,2010.0,De 6 a 10 anos,10000.0,True,True,0.0,8800.0,2020-02-13T15:57:48
191,200,Lesley Hart,Sally Roberts,EBGF27107432817677,153,0.0,,2018-08-10T15:54:54,0,0.0,80000.0,AprovadoComite,De 11 a 30 % - Baixo,0.8490566037735849,0.150943396226415,0.0,80000.0,2020-02-12T17:26:46,2018-12-31T02:00:00,1694868.0,403464.0,1831038.0,1831038.0,0.0,858661.0,775888.0,3399365.0,1613686.0,12.0,1785679.0,2012.0,De 6 a 10 anos,50000.0,False,True,0.0,43000.0,
194,203,Ms. Hayley Smith,Julia Howard,AAQO50798743666168,17,0.5265257649,0.0,2015-02-26T00:00:00,0,0.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,-0.866025403784439,50000.0,2020-02-12T18:18:23,,,,,,,,,3354956.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,350000.0,False,True,1.0,96201.0,
200,209,Ellie Whitehouse,Abdul Hayes,GYBO66878421259139,3,0.261576307,0.0,2019-02-20T00:00:00,0,0.0,25000.0,AprovadoComite,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0,25000.0,2020-02-12T20:48:08,,,,,,,,,1372450.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,20000.0,False,True,1.0,26258.0,
205,214,Dr. Harry Smith,Abdul Middleton,UNNL61759531370907,4,0.2773767089,0.0,2015-07-15T00:00:00,0,0.0,50000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,50000.0,2020-02-12T20:50:16,2018-12-31T00:00:00,4857895.0,4165708.0,4923049.0,3890647.0,0.0,2305774.0,2267578.0,2800188.0,1550869.0,12.0,1249319.0,2010.0,De 6 a 10 anos,100000.0,False,True,1.0,132000.0,
206,215,Dr. Max McDonald,Samuel Evans-Williams,DLLY26215095484957,15,0.0,,2017-09-08T14:13:37,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.0,30000.0,2020-02-12T20:53:20,,,,,,,,,1575261.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,80000.0,True,False,0.0,2200.0,
216,225,Joseph Nicholls,Pamela Wright,KPEM58538427194464,99,0.3963797644,0.0,2015-03-16T00:00:00,0,0.0,10000.0,AprovadoComite,De 51 a 80 % - Alto,0.3962264150943396,0.6037735849056604,0.40475243541062,10000.0,2020-02-12T21:00:56,,,,,,,,,182467.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,160000.0,False,True,0.2107627689,3700.0,
217,226,Brenda Ahmed,Mr. Owen Turner,SKDX06948896093259,0,0.0,,2017-08-30T17:22:29,0,0.0,10000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,10000.0,2020-02-13T14:11:48,,,,,,,,,7658339.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,250000.0,False,True,0.0,52800.0,
221,230,Trevor Wright,Jonathan Williams,ZMDG09040307920904,4,0.2249504644,0.0,2013-07-31T00:00:00,0,0.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,-0.866025403784439,40000.0,2020-02-13T14:17:03,,,,,,,,,3826682.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,300000.0,False,True,1.0,66000.0,
225,234,Jodie Coleman,Jamie Edwards,OGFM37134126556262,3,0.0,,2015-10-30T11:37:20,0,0.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.660377358490566,0.3396226415094339,0.866025403784439,30000.0,2020-02-13T14:18:38,2018-12-31T00:00:00,828573.0,99377.0,1305884.0,200000.0,0.0,111922.0,119294.0,3233330.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,200000.0,False,True,0.0,2700.0,
230,239,Dr. Sylvia Rogers,Michelle Perry,XSMD78195314114313,6,0.3279276866,0.0,2017-01-13T00:00:00,0,3033.34,27000.0,AprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,10500.0,2020-02-13T14:46:45,,,,,,,,,537497.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,100000.0,False,True,1.0,49400.0,
235,244,Elliott Perry,Dr. Pamela Chamberlain,YGPD81704371639473,0,0.1264242401,0.0,2016-10-14T00:00:00,21,13248.0,80000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9056603773584904,0.0943396226415094,0.0,80000.0,2020-02-13T17:05:28,2018-12-31T02:00:00,7951460.0,4686113.0,7959097.0,3261598.0,1235500.0,0.0,1594900.0,23014397.0,6239000.0,12.0,16775861.0,2012.0,De 6 a 10 anos,65000.0,False,False,1.0,13500.0,
246,255,Dr. Sarah Barnett,Eleanor Thornton,TTNX95785681065760,30,0.0,,2016-10-18T17:20:43,0,0.0,45000.0,ReprovadoComite,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,,,,,,,,,,,31995016.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,200000.0,True,False,0.0,882903.0,
251,260,Heather Williams,Lewis Atkinson,QLQR75853435141851,26,0.0,,2013-02-14T17:14:53,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.483587005724478,30000.0,,,,,,,,,,2135204.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,40000.0,False,True,0.0,60800.0,2020-02-12T20:56:41
252,261,Joanne Smith,Dominic Stephenson-Potter,JXKD51831446407006,4,0.37871875,0.0,2014-02-27T00:00:00,32,6980.0,30000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.866025403784439,30000.0,2020-02-13T17:16:46,2018-12-31T00:00:00,1278623.0,536041.0,1360348.0,824307.0,0.0,542979.0,601376.0,2689342.0,891000.0,12.0,1798000.0,2010.0,De 6 a 10 anos,80000.0,False,True,1.0,88000.0,
260,269,Mrs. Sharon Griffin,Dr. Molly Dixon,HSRM88443367506915,5,0.5200913988,0.0,2010-03-17T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,10000.0,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184445.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,10000.0,False,False,1.0,66000.0,2020-02-12T18:06:11
263,272,Joyce Townsend,Ashleigh Stevens,YRPI61670876510446,7,0.0,,2016-05-19T17:19:56,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6037735849056604,0.3962264150943396,0.0972271754783591,50000.0,,,,,,,,,,4258754.0,0.0,11.0,0.0,2014.0,De 6 a 10 anos,100000.0,False,True,0.0,180926.0,2020-02-12T20:42:01
271,280,Jack Brooks,Hannah Coles,JHVF50104224655412,2,0.0,,2019-10-09T17:29:16,0,0.0,30000.0,AprovadoComite,De 31 a 50 % - Médio,0.6226415094339622,0.3773584905660377,0.0,25000.0,2020-02-13T17:36:38,,,,,,,,,1319703.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,95400.0,False,True,0.0,12800.0,
286,296,Beverley Middleton,Mohamed Thompson-Newman,ISGO83317520236376,90,0.3470060758,0.0,2014-03-13T00:00:00,15,3886.0,50000.0,AprovadoComite,De 31 a 50 % - Médio,0.5094339622641509,0.490566037735849,0.866025403784439,30000.0,2020-02-13T19:03:41,,,,,,,,,9066041.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,200000.0,False,True,0.8076390275,26400.0,
305,318,Jacob Owens,Nicholas Graham,XAZR83937706118596,0,0.5270963898,0.0,2019-10-31T00:00:00,34,6712.77,40000.0,AprovadoComite,De 11 a 30 % - Baixo,0.7358490566037735,0.2641509433962264,0.0,40000.0,2020-02-13T19:07:08,,,,,,,,,2198151.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,1000000.0,False,True,1.0,0.0,
306,319,Geoffrey Watson,Debra Bray,HWGZ20826741144092,99,0.0,,2010-06-23T17:12:19,0,0.0,15000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4716981132075471,0.5283018867924528,-0.910947595134355,,,,,,,,,,,1504186.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,60000.0,True,True,0.0,720.0,
309,322,Gerald Wong,Jake Douglas,GCLJ02132447630077,66,0.3798407985,0.0,2013-11-13T00:00:00,82,2140954.39,3000000.0,AprovadoComite,De 31 a 50 % - Médio,0.5849056603773584,0.4150943396226415,0.986340294789491,3000000.0,2020-02-13T18:55:26,2019-12-31T03:00:00,439759646.0,176148420.0,1118741126.0,534396581.0,20189.0,202700484.0,135854376.0,818740879.0,298336451.0,12.0,520404428.0,2011.0,De 6 a 10 anos,31484880.0,True,False,0.939821309,35726656.0,
312,325,Mr. Charlie Jenkins,Jeremy Mason,VHYJ58683844676302,0,0.0,,2020-02-05T17:29:56,0,0.0,15000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5471698113207547,0.4528301886792452,0.0,,,,,,,,,,,851725.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,20000.0,True,True,0.0,0.0,
315,328,Dr. Kyle Morgan,Miss Kerry Kirk,QECF62208951020022,20,0.0,,2017-10-30T10:52:53,0,0.0,150000000.0,AprovadoComite,De 11 a 30 % - Baixo,0.830188679245283,0.1698113207547169,0.0,47000.0,2020-02-13T19:09:01,2019-12-31T03:00:00,4323871.0,895301.0,6007163.0,4686219.0,0.0,2196896.0,1408671.0,21445991.0,13941746.0,12.0,7504245.0,2012.0,De 6 a 10 anos,100000.0,False,True,0.0,2700.0,
316,329,Cheryl Clarke-Rees,Miss Samantha Nash,JQBU99114877618479,0,0.4907988588,0.0,2017-03-21T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7169811320754716,0.2830188679245283,0.0,20000.0,,2018-12-31T00:00:00,460331.0,36522.0,1074731.0,1038209.0,0.0,0.0,0.0,1298837.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,20000.0,False,True,1.0,18000.0,2020-02-13T19:44:55
327,340,Lewis Smith,Leon Cunningham,HSCL01110863335400,1,0.0,,2017-07-07T10:18:30,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5660377358490566,0.4339622641509433,0.0,10000.0,,,,,,,,,,651269.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,5000.0,False,True,0.0,10800.0,2020-02-17T16:15:15
